id,name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
262,"Dell Inspiron 15 Performance Laptop",Dell,"Computers & Laptops",Laptop,dell-inspiron-15-performance-laptop,"uploads/2026-03-14_1773519575_69b5c2d700ea2_Dell Inspiron 15 Performance Laptop.jpg",45,DLL-LPT-089,799,719,2026-03-08,2026-03-29,top,1,1,"<b>Dell Inspiron 15 Performance Laptop</b><p>Reliable everyday laptop built for office work, study, and practical computing tasks.</p>","<b>Dell Inspiron 15 Performance Laptop</b><p>This laptop provides balanced performance, a practical screen size, and dependable usability for browsing, online meetings, study, and routine productivity. It is suitable for customers who want an accessible daily Windows laptop.</p><p>A practical Dell laptop for work and home use.</p>","Dell Inspiron 15 Performance Laptop","Shop Dell Inspiron 15 Performance Laptop with dependable everyday computing power.","2026-03-14 14:31:06"
263,"HP Pavilion 15 Everyday Laptop",HP,"Computers & Laptops",Laptop,hp-pavilion-15-everyday-laptop,"uploads/2026-03-14_1773519606_69b5c2f693674_HP Pavilion 15 Everyday Laptop.webp",48,HP-LPT-090,749,679,2026-03-08,2026-03-29,featured,1,1,"<b>HP Pavilion 15 Everyday Laptop</b><p>Balanced laptop designed for home, study, and general productivity tasks.</p>","<b>HP Pavilion 15 Everyday Laptop</b><p>This laptop is suitable for customers who want reliable daily performance for web browsing, online classes, office work, and entertainment. It offers practical usability with a comfortable keyboard and familiar Windows environment.</p><p>A dependable HP laptop for regular users.</p>","HP Pavilion 15 Everyday Laptop","Buy HP Pavilion 15 Everyday Laptop with reliable performance for study and daily productivity.","2026-03-14 14:31:06"
264,"HP Envy 14 Performance Laptop",HP,"Computers & Laptops",Laptop,hp-envy-14-performance-laptop,"uploads/2026-03-14_1773519631_69b5c30f68030_HP Envy 14 Performance Laptop.webp",32,HP-LPT-091,1199,1099,2026-03-08,2026-03-29,best,1,1,"<b>HP Envy 14 Performance Laptop</b><p>Premium laptop built for productivity, creative tasks, and modern daily workflows.</p>","<b>HP Envy 14 Performance Laptop</b><p>This laptop combines a more premium design with strong performance for work, content creation, and multitasking. It is suitable for users who want a polished Windows laptop with better everyday speed and style.</p><p>A solid HP choice for users who want more than a standard everyday laptop.</p>","HP Envy 14 Performance Laptop","Shop HP Envy 14 Performance Laptop with premium design and strong everyday performance.","2026-03-14 14:31:06"
265,"Lenovo ThinkPad E14 Business Laptop",Lenovo,"Computers & Laptops",Laptop,lenovo-thinkpad-e14-business-laptop,"uploads/2026-03-14_1773519656_69b5c3284072a_Lenovo ThinkPad E14 Business Laptop.jpg",30,LEN-LPT-092,899,819,2026-03-08,2026-03-29,featured,1,1,"<b>Lenovo ThinkPad E14 Business Laptop</b><p>Business laptop designed for office productivity, typing comfort, and reliable daily performance.</p>","<b>Lenovo ThinkPad E14 Business Laptop</b><p>This laptop is made for work focused users who need a dependable keyboard, practical build quality, and stable performance for documents, meetings, coding, and business tasks. It is a strong ThinkPad choice for professional use.</p><p>A reliable Lenovo laptop for office and productivity workflows.</p>","Lenovo ThinkPad E14 Business Laptop","Buy Lenovo ThinkPad E14 Business Laptop with dependable productivity features and business focused design.","2026-03-14 14:31:06"
266,"Asus Zenbook 14 OLED Laptop",Asus,"Computers & Laptops",Laptop,asus-zenbook-14-oled-laptop,"uploads/2026-03-14_1773519682_69b5c34278675_Asus Zenbook 14 OLED Laptop.jpg",28,ASU-LPT-093,1099,999,2026-03-08,2026-03-29,featured,1,1,"<b>Asus Zenbook 14 OLED Laptop</b><p>Portable premium laptop with OLED display and strong everyday performance.</p>","<b>Asus Zenbook 14 OLED Laptop</b><p>This laptop offers a sleek design, sharp OLED display, and reliable performance for productivity, study, and media use. It is suitable for users who want a premium Windows ultrabook with strong portability.</p><p>A refined Asus laptop for daily work and entertainment.</p>","Asus Zenbook 14 OLED Laptop","Shop Asus Zenbook 14 OLED Laptop with premium portable design and vibrant display quality.","2026-03-14 14:31:06"
267,"Acer Swift Go 14 Laptop",Acer,"Computers & Laptops",Laptop,acer-swift-go-14-laptop,"uploads/2026-03-14_1773519702_69b5c356cacb7_Acer Swift Go 14 Laptop.jpg",34,ACE-LPT-094,849,769,2026-03-08,2026-03-29,top,1,1,"<b>Acer Swift Go 14 Laptop</b><p>Portable laptop designed for students, professionals, and daily digital productivity.</p>","<b>Acer Swift Go 14 Laptop</b><p>This laptop provides balanced portability, practical performance, and an easy everyday experience for browsing, office tasks, online meetings, and light creative work. It is a useful Acer option for general productivity users.</p><p>A sensible lightweight laptop for work and study.</p>","Acer Swift Go 14 Laptop","Buy Acer Swift Go 14 Laptop with lightweight design and reliable everyday performance.","2026-03-14 14:31:06"
268,"Rolex Submariner Automatic Men Watch",Tefal,Watches,"Men Watch",rolex-submariner-automatic-men-watch,"uploads/2026-03-14_1773519738_69b5c37a5093d_Rolex Submariner Automatic Men Watch.webp",12,RLX-WAT-095,9500,9100,2026-03-08,2026-03-29,best,1,1,"<b>Rolex Submariner Automatic Watch</b><p>Luxury dive watch known for precision engineering and iconic design.</p>","<b>Rolex Submariner Automatic Men Watch</b><p>This premium luxury watch offers exceptional craftsmanship, water resistance, and timeless design. It is suitable for collectors and watch enthusiasts who value mechanical precision and prestige.</p>","Rolex Submariner Automatic Men Watch","Buy Rolex Submariner Automatic luxury watch with iconic dive design.","2026-03-14 14:36:35"
278,"Disney Lotso Strawberry Bear Plush Toy",Disney,"Toys & Collectibles","Plush Toys",disney-lotso-strawberry-bear-plush-toy,"uploads/2026-03-14_1773519844_69b5c3e410725_Disney Lotso Strawberry Bear Plush Toy.webp",120,DIS-TOY-PLS-001,29,24,2026-03-08,2026-03-29,featured,1,1,"<b>Disney Lotso Strawberry Bear Plush Toy</b><p>Soft and cuddly plush toy inspired by the popular Toy Story character Lotso.</p>","<b>Disney Lotso Strawberry Bear Plush Toy</b><p>This plush toy features the lovable Lotso character with soft fabric and a cute strawberry inspired design. It is ideal for hugging, decorating rooms, or adding to a Toy Story themed collection.</p><p>A charming plush toy suitable for collectors and Disney fans.</p>","Disney Lotso Strawberry Bear Plush Toy","Shop Disney Lotso Strawberry Bear Plush Toy with soft fabric and cozy collectible design.","2026-03-14 14:56:59"
279,"Disney Lotso Scented Plush Toy",Disney,"Toys & Collectibles","Plush Toys",disney-lotso-scented-plush-toy,"uploads/2026-03-14_1773520023_69b5c4971a3f7_Disney Lotso Scented Plush Toy.jpeg",95,DIS-TOY-PLS-002,32,27,2026-03-08,2026-03-29,featured,1,1,"<b>Disney Lotso Scented Plush Toy</b><p>Comfortable plush toy featuring the iconic pink bear from Toy Story.</p>","<b>Disney Lotso Scented Plush Toy</b><p>This adorable plush toy captures the friendly appearance of Lotso with soft fabric and detailed character design. It is perfect for display, gifting, or cuddling during relaxing moments.</p><p>A lovely addition to any Toy Story plush collection.</p>","Disney Lotso Scented Plush Toy","Buy Disney Lotso Scented Plush Toy with soft comfort and collectible character appeal.","2026-03-14 14:56:59"
280,"Disney Lotso Heart Plush Toy",Disney,"Toys & Collectibles","Plush Toys",disney-lotso-heart-plush-toy,"uploads/2026-03-14_1773520229_69b5c56528122_Disney Lotso Heart Plush Toy.webp",88,DIS-TOY-PLS-003,27,22,2026-03-08,2026-03-29,top,1,1,"<b>Disney Lotso Heart Plush Toy</b><p>Cute plush toy designed with a heart themed style for collectors and fans.</p>","<b>Disney Lotso Heart Plush Toy</b><p>This plush toy combines the lovable Lotso character with a sweet heart themed design. It is made with soft material and ideal for decoration, gifts, or Toy Story fans who enjoy cute collectible toys.</p><p>A delightful plush item for Disney lovers.</p>","Disney Lotso Heart Plush Toy","Shop Disney Lotso Heart Plush Toy with cute plush styling and soft collectible comfort.","2026-03-14 14:56:59"
281,"Pop Mart Lotso Blind Box Plush Keychain","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-lotso-blind-box-plush-keychain,"uploads/2026-03-14_1773520310_69b5c5b6408d8_Pop Mart Lotso Blind Box Plush Keychain.jpg",140,POP-TOY-PLS-004,14,11,2026-03-08,2026-03-29,featured,1,1,"<b>Pop Mart Lotso Blind Box Plush Keychain</b><p>Mini collectible plush keychain from the Pop Mart blind box series.</p>","<b>Pop Mart Lotso Blind Box Plush Keychain</b><p>This compact plush keychain features the Lotso character in a fun blind box collectible format. It is perfect for decorating bags, backpacks, or toy collections.</p><p>A trendy plush collectible for Pop Mart fans.</p>","Pop Mart Lotso Blind Box Plush Keychain","Buy Pop Mart Lotso Blind Box Plush Keychain with surprise collectible appeal and compact plush design.","2026-03-14 14:56:59"
282,"Pop Mart Lotso Blind Box Plush Pendant","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-lotso-blind-box-plush-pendant,"uploads/2026-03-14_1773520376_69b5c5f807ea6_Pop Mart Lotso Blind Box Plush Pendant.webp",135,POP-TOY-PLS-005,15,12,2026-03-08,2026-03-29,top,1,1,"<b>Pop Mart Lotso Blind Box Plush Pendant</b><p>Small plush collectible designed for blind box toy collectors.</p>","<b>Pop Mart Lotso Blind Box Plush Pendant</b><p>This plush pendant offers a cute collectible design inspired by the Lotso character. It is great for accessories, toy displays, and Pop Mart blind box enthusiasts.</p><p>A fun collectible plush toy with charming design.</p>","Pop Mart Lotso Blind Box Plush Pendant","Shop Pop Mart Lotso Blind Box Plush Pendant with compact collectible design and fun character styling.","2026-03-14 14:56:59"
283,"Pop Mart Loopy pig Plush Doll","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-loopy-pig-plush-doll,"uploads/2026-03-14_1773527170_69b5e0821c3e6_Pop Mart Loopy Bunny Plush Doll  .webp",130,POP-TOY-PLS-006,26,21,2026-03-08,2026-03-29,featured,1,1,"<b>Pop Mart Loopy Plush Doll</b><p>Soft character plush toy designed for display and cuddling.</p>","<b>Pop Mart Loopy Plush Doll</b><p>This adorable plush doll features the playful Loopy character with soft material and cute styling. It works well as a decorative toy or a collectible plush for fans.</p><p>A cozy plush companion for collectors and toy lovers.</p>","Pop Mart Loopy Bunny Plush Doll","Buy Pop Mart Loopy Bunny Plush Doll with soft fabric and cute collectible character design.","2026-03-14 14:56:59"
284,"Pop Mart Loopy Sleepy Plush Toy","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-loopy-sleepy-plush-toy,"uploads/2026-03-14_1773520621_69b5c6ed3d601_Pop Mart Loopy Sleepy Plush Toy.webp",118,POP-TOY-PLS-007,24,20,2026-03-08,2026-03-29,featured,1,1,"<b>Pop Mart Loopy Sleepy Plush Toy</b><p>Cute plush toy featuring Loopy in a relaxed sleepy pose.</p>","<b>Pop Mart Loopy Sleepy Plush Toy</b><p>This plush toy captures Loopy in a charming sleepy expression, making it a delightful decoration or collectible item. The soft material provides a comforting and cozy feel.</p><p>A lovely plush figure for character toy collections.</p>","Pop Mart Loopy Sleepy Plush Toy","Shop Pop Mart Loopy Sleepy Plush Toy with adorable styling and soft collectible comfort.","2026-03-14 14:56:59"
285,"Pop Mart Loopy Strawberry Plush Toy","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-loopy-strawberry-plush-toy,"uploads/2026-03-14_1773520678_69b5c726ca199_Pop Mart Loopy Strawberry Plush Toy.webp",112,POP-TOY-PLS-008,25,21,2026-03-08,2026-03-29,top,1,1,"<b>Pop Mart Loopy Strawberry Plush Toy</b><p>Bright and colorful plush toy inspired by the Loopy character.</p>","<b>Pop Mart Loopy Strawberry Plush Toy</b><p>This plush toy features a playful strawberry themed Loopy design with soft materials and vibrant colors. It is perfect for toy displays, gifts, or plush collections.</p><p>A cheerful collectible plush toy.</p>","Pop Mart Loopy Strawberry Plush Toy","Buy Pop Mart Loopy Strawberry Plush Toy with soft material and bright collectible design.","2026-03-14 14:56:59"
286,"Pop Mart Loopy Mini Bear Plush","Pop Mart","Toys & Collectibles","Plush Toys",pop-mart-loopy-mini-bear-plush,"uploads/2026-03-14_1773520785_69b5c791c63df_Pop Mart Loopy Mini Plush Keychain.webp",150,POP-TOY-PLS-009,12,10,2026-03-08,2026-03-29,featured,1,1,"<b>Pop Mart Loopy Mini Bear Plush</b><p>Mini plush toy designed for decoration and toy collecting.</p>","<b>Pop Mart Loopy Mini Bear Plush</b><p>This compact plush toy features Loopy styled as a mini bear with soft fabric and adorable design. It is perfect for decorating shelves or carrying as a cute collectible.</p><p>A charming plush item for Pop Mart fans.</p>","Pop Mart Loopy Mini Plush Keychain","Shop Pop Mart Loopy Mini Plush Keychain with portable collectible style and cute character design.","2026-03-14 14:56:59"
287,"Disney Stitch Blue Plush Toy",Disney,"Toys & Collectibles","Plush Toys",disney-stitch-blue-plush-toy,"uploads/2026-03-14_1773520820_69b5c7b478780_Disney Stitch Blue Plush Toy.jpg",110,DIS-TOY-PLS-010,28,23,2026-03-08,2026-03-29,featured,1,1,"<b>Disney Stitch Blue Plush Toy</b><p>Soft plush toy inspired by the beloved Disney character Stitch.</p>","<b>Disney Stitch Blue Plush Toy</b><p>This plush toy features the iconic Stitch character with soft fabric and adorable styling. It is ideal for cuddling, room decoration, or adding to a Disney plush collection.</p><p>A fun plush toy loved by Disney fans.</p>","Disney Stitch Blue Plush Toy","Buy Disney Stitch Blue Plush Toy with soft comfort and recognizable character appeal.","2026-03-14 14:56:59"
290,"Pop Mart Lotso Classic Figure Model","Pop Mart","Toys & Collectibles","Model Figures",pop-mart-lotso-classic-figure-model,"uploads/2026-03-14_1773520924_69b5c81c2e294_Pop Mart Lotso Classic Figure Model.webp",85,POP-TOY-MOD-013,22,18,2026-03-08,2026-03-29,featured,1,1,"<b>Pop Mart Lotso Classic Figure Model</b><p>Collectible character figure designed for toy display.</p>","<b>Pop Mart Lotso Classic Figure Model</b><p>This model figure features the famous Lotso character with colorful design and collectible styling. It is suitable for toy displays, desk decoration, and Pop Mart figure collections.</p><p>A cute collectible model for fans.</p>","Pop Mart Lotso Classic Figure Model","Shop Pop Mart Lotso Classic Figure Model with collectible display appeal and character styling.","2026-03-14 14:56:59"
291,"Pop Mart Lotso Sitting Figure Model","Pop Mart","Toys & Collectibles","Model Figures",pop-mart-lotso-sitting-figure-model,"uploads/2026-03-14_1773520973_69b5c84de1537_Pop Mart Lotso Sitting Figure Model.webp",78,POP-TOY-MOD-014,24,19,2026-03-08,2026-03-29,top,1,1,"<b>Pop Mart Lotso Sitting Figure Model</b><p>Adorable collectible model featuring Lotso in a seated pose.</p>","<b>Pop Mart Lotso Sitting Figure Model</b><p>This collectible model captures the Lotso character in a playful sitting pose with charming details. It is perfect for toy collectors and character display shelves.</p><p>A delightful collectible figure for fans.</p>","Pop Mart Lotso Sitting Figure Model","Buy Pop Mart Lotso Sitting Figure Model with cute collectible design and display friendly size.","2026-03-14 14:56:59"
292,"Funko Lotso Vinyl Figure Model",Funko,"Toys & Collectibles","Model Figures",funko-lotso-vinyl-figure-model,"uploads/2026-03-14_1773521186_69b5c922f1f8d_Funko Lotso Vinyl Figure Model.webp",92,FUN-TOY-MOD-015,18,15,2026-03-08,2026-03-29,featured,1,1,"<b>Funko Lotso Vinyl Figure Model</b><p>Stylized collectible vinyl figure from the popular Funko series.</p>","<b>Funko Lotso Vinyl Figure Model</b><p>This Funko collectible figure presents the Lotso character in the iconic stylized Funko design. It is great for collectors who enjoy pop culture figures and character merchandise.</p><p>A popular collectible vinyl toy for display.</p>","Funko Lotso Vinyl Figure Model","Shop Funko Lotso Vinyl Figure Model with stylized collectible design and character display appeal.","2026-03-14 14:56:59"
293,"Pop Mart  Adorable Loopy Model","Hot Toys","Toys & Collectibles","Model Figures",pop-mart-adorable-loopy-model,"uploads/2026-03-14_1773521522_69b5ca7251354_Pop Mart Lotso Blind Box Plush Pendant.webp",30,HOT-TOY-MOD-016,289,259,2026-03-08,2026-03-29,best,1,1,"<b>Pop Mart Adorable Loopy Model</b><p>Cute collectible model figure designed for toy collectors.</p>","<b>Pop Mart Adorable Loopy Model</b><p>This collectible figure showcases the charming Loopy character in a detailed toy model format. It is perfect for toy shelves, character displays, and Pop Mart collectors.</p><p>A fun model figure for character toy fans.</p>","Hot Toys God of War Kratos Figure Model","Buy Hot Toys God of War Kratos Figure Model with premium detail and collector display quality.","2026-03-14 14:56:59"
